"ID";"Aktywny (0 lub 1)";"Nazwa";"Kategorie (x,y,z...)";"Cena bez podatku. (netto)";"Cena zawiera podatek. (brutto)ID reguły podatkuKoszt własnyW sprzedaży (0 lub 1)";"Wartość rabatu";"Procent rabatu";"Rabat od dnia (rrrr-mm-dd)";"Rabat do dnia (rrrr-mm-dd)";"Indeks #"
69;1;"Wywijany golf z prążkowanej dzianiny";"TataKobasa";"219,90";"";"";"";1;"";"";"";"";"0000XA1779"
70;1;"Wywijany golf z prążkowanej dzianiny";"TataKobasa";"219,90";"";"";"";1;"";"";"";"";"0000XA1780"
71;1;"Wywijany golf z prążkowanej dzianiny";"TataKobasa";"219,90";"";"";"";1;"";"";"";"";"0000XA1777"
72;1;"Sweter ze stójką z dzianiny bawełnianej";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2898"
73;1;"Golf z prążkowanej dzianiny";"TataKobasa";"219,90";"";"";"";1;"";"";"";"";"0000XA2949"
74;1;"Golf z prążkowanej dzianiny";"TataKobasa";"219,90";"";"";"";1;"";"";"";"";"0000XA2960"
75;1;"Golf z prążkowanej dzianiny";"TataKobasa";"219,90";"";"";"";1;"";"";"";"";"0000XA2961"
76;1;"Wełniany golf z dodatkiem poliamidu i jedwabiu";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA1832"
77;1;"Wełniany golf z dodatkiem poliamidu i jedwabiu";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA1833"
78;1;"Golf z wełny merino";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2920"
79;1;"Golf z wełny merino";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2597"
80;1;"Golf z wełny merino";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2591"
81;1;"Golf z wełny merino";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2592"
82;1;"Golf z wełny merino";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2593"
83;1;"Golf z wełny merino";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2594"
84;1;"Golf z wełny merino";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2595"
85;1;"Golf z wełny merino";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2596"
86;1;"Lekki, wełniany golf";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA1808"
87;1;"Lekki, wełniany golf";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA1809"
88;1;"Lekki, wełniany golf";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA1810"
89;1;"Lekki, wełniany golf";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA1811"
90;1;"Bawełniany półgolf";"TataKobasa";"299,90";"";"";"";1;"99,91";"";"";"";"0000XA2554"
91;1;"Jeansy o prostym kroju";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2537"
92;1;"Jeansy z przetarciami";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2533"
93;1;"Jeansy z przetarciami";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2535"
94;1;"Jeansy o prostym kroju";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2534"
95;1;"Jeansy o prostym kroju";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2536"
96;1;"Klasyczne jeansy z przetarciami";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA1859"
97;1;"Jeansy";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2188"
98;1;"Jeansy o luźnym kroju";"TataKobasa";"399,90";"";"";"";1;"";"";"";"";"0000XA2420"
99;1;"Jeansy";"TataKobasa";"349,90";"";"";"";1;"249,91";"";"";"";"0000XA9247"
100;1;"VISTULA|PZPN - Wełniane spodnie";"TataKobasa";"899,90";"";"";"";1;"";"";"";"";"7A76VI2726"
101;1;"Chinosy o kroju slim fit";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2608"
102;1;"Chinosy o kroju slim fit";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2841"
103;1;"Chinosy o kroju slim fit";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2607"
104;1;"Chinosy o kroju slim fit";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2609"
105;1;"Chinosy o kroju slim fit";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2610"
106;1;"Chinosy w o kroju slim fit w kratę";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2604"
107;1;"Chinosy o kroju slim fit w kratę";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2605"
108;1;"Chinosy o kroju slim fit w kratę";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2606"
109;1;"Chinosy o kroju slim fit w kratę";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA2601"
110;1;"Chinosy o kroju slim fit";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2565"
111;1;"Sztruksowe spodnie o kroju slim fit";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA2844"
112;1;"Sztruksowe spodnie o kroju slim fit";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA2843"
